Iteration,Naive Bayes,Hoeffding Tree,IELM,SGD Perceptron
630,0.9700,0.9920,0.9680,0.9660
631,0.9680,0.9920,0.9660,0.9680
632,0.9680,0.9920,0.9660,0.9680
633,0.9680,0.9920,0.9660,0.9680
634,0.9680,0.9920,0.9660,0.9680
635,0.9680,0.9920,0.9660,0.9680
636,0.9680,0.9920,0.9660,0.9680
637,0.9680,0.9920,0.9660,0.9680
638,0.9680,0.9920,0.9660,0.9680
639,0.9680,0.9920,0.9660,0.9680
640,0.9680,0.9920,0.9660,0.9680
641,0.9680,0.9920,0.9660,0.9680
642,0.9680,0.9920,0.9660,0.9680
643,0.9680,0.9920,0.9660,0.9680
644,0.9680,0.9920,0.9660,0.9680
645,0.9680,0.9920,0.9660,0.9680
646,0.9680,0.9920,0.9660,0.9680
647,0.9680,0.9920,0.9660,0.9680
648,0.9680,0.9920,0.9660,0.9680
649,0.9680,0.9920,0.9660,0.9680
650,0.9680,0.9920,0.9660,0.9680
651,0.9680,0.9920,0.9660,0.9680
652,0.9680,0.9920,0.9660,0.9680
653,0.9680,0.9920,0.9660,0.9680
654,0.9680,0.9920,0.9660,0.9680
655,0.9680,0.9920,0.9660,0.9680
656,0.9680,0.9920,0.9660,0.9680
657,0.9680,0.9920,0.9660,0.9680
658,0.9680,0.9920,0.9660,0.9700
659,0.9680,0.9920,0.9660,0.9700
660,0.9680,0.9920,0.9660,0.9700
661,0.9700,0.9940,0.9680,0.9720
662,0.9700,0.9940,0.9680,0.9720
663,0.9700,0.9940,0.9680,0.9720
664,0.9700,0.9940,0.9680,0.9720
665,0.9700,0.9940,0.9680,0.9720
666,0.9700,0.9940,0.9680,0.9720
667,0.9700,0.9940,0.9680,0.9720
668,0.9700,0.9940,0.9680,0.9720
669,0.9700,0.9940,0.9680,0.9720
670,0.9700,0.9940,0.9680,0.9720
671,0.9700,0.9940,0.9680,0.9720
672,0.9700,0.9940,0.9680,0.9720
673,0.9700,0.9940,0.9680,0.9720
674,0.9680,0.9940,0.9660,0.9720
675,0.9680,0.9940,0.9660,0.9720
676,0.9680,0.9940,0.9680,0.9720
677,0.9680,0.9940,0.9680,0.9720
678,0.9680,0.9940,0.9680,0.9720
679,0.9680,0.9940,0.9680,0.9740
680,0.9660,0.9940,0.9660,0.9740
681,0.9660,0.9940,0.9660,0.9740
682,0.9660,0.9940,0.9660,0.9740
683,0.9660,0.9940,0.9660,0.9740
684,0.9660,0.9940,0.9660,0.9740
685,0.9660,0.9940,0.9660,0.9740
686,0.9660,0.9940,0.9660,0.9740
687,0.9660,0.9940,0.9660,0.9740
688,0.9660,0.9940,0.9660,0.9740
689,0.9660,0.9940,0.9660,0.9740
690,0.9660,0.9940,0.9660,0.9740
691,0.9660,0.9940,0.9660,0.9740
692,0.9660,0.9940,0.9660,0.9740
693,0.9660,0.9940,0.9680,0.9760
694,0.9640,0.9940,0.9680,0.9760
695,0.9640,0.9940,0.9680,0.9760
696,0.9640,0.9940,0.9680,0.9760
697,0.9640,0.9940,0.9680,0.9760
698,0.9640,0.9940,0.9680,0.9760
699,0.9640,0.9940,0.9680,0.9760
700,0.9640,0.9940,0.9680,0.9760
701,0.9640,0.9940,0.9680,0.9760
702,0.9640,0.9940,0.9680,0.9760
703,0.9640,0.9940,0.9680,0.9760
704,0.9640,0.9940,0.9680,0.9760
705,0.9640,0.9940,0.9680,0.9760
706,0.9640,0.9940,0.9680,0.9760
707,0.9640,0.9940,0.9680,0.9760
708,0.9640,0.9940,0.9680,0.9760
709,0.9640,0.9940,0.9680,0.9760
710,0.9640,0.9940,0.9680,0.9760
711,0.9640,0.9940,0.9680,0.9760
712,0.9640,0.9940,0.9680,0.9760
713,0.9640,0.9940,0.9680,0.9760
714,0.9640,0.9940,0.9680,0.9760
715,0.9640,0.9940,0.9680,0.9760
716,0.9640,0.9940,0.9680,0.9760
717,0.9620,0.9940,0.9660,0.9760
718,0.9620,0.9940,0.9660,0.9780
719,0.9620,0.9940,0.9660,0.9780
720,0.9620,0.9940,0.9660,0.9780
721,0.9620,0.9940,0.9660,0.9780
722,0.9620,0.9940,0.9660,0.9780
723,0.9620,0.9940,0.9660,0.9780
724,0.9620,0.9940,0.9660,0.9780
725,0.9620,0.9940,0.9660,0.9780
726,0.9640,0.9940,0.9680,0.9800
727,0.9640,0.9940,0.9680,0.9800
728,0.9640,0.9940,0.9680,0.9820
729,0.9640,0.9940,0.9680,0.9820
730,0.9640,0.9940,0.9680,0.9820
731,0.9640,0.9940,0.9680,0.9820
732,0.9640,0.9940,0.9680,0.9820
733,0.9640,0.9940,0.9680,0.9820
734,0.9640,0.9940,0.9680,0.9820
735,0.9640,0.9940,0.9680,0.9820
736,0.9640,0.9940,0.9680,0.9820
737,0.9640,0.9940,0.9680,0.9820
738,0.9640,0.9940,0.9680,0.9820
739,0.9640,0.9940,0.9680,0.9820
740,0.9640,0.9940,0.9680,0.9820
741,0.9640,0.9940,0.9680,0.9820
742,0.9640,0.9940,0.9680,0.9820
743,0.9640,0.9940,0.9680,0.9820
744,0.9640,0.9940,0.9680,0.9820
745,0.9640,0.9940,0.9680,0.9820
746,0.9640,0.9940,0.9680,0.9820
747,0.9640,0.9940,0.9680,0.9820
748,0.9640,0.9940,0.9680,0.9820
749,0.9640,0.9940,0.9680,0.9820
750,0.9640,0.9940,0.9680,0.9820
751,0.9640,0.9940,0.9680,0.9820
752,0.9640,0.9940,0.9680,0.9820
753,0.9640,0.9940,0.9680,0.9820
754,0.9640,0.9940,0.9680,0.9820
755,0.9640,0.9940,0.9680,0.9820
756,0.9640,0.9940,0.9680,0.9820
757,0.9640,0.9940,0.9680,0.9820
758,0.9640,0.9940,0.9680,0.9820
759,0.9640,0.9940,0.9680,0.9820
760,0.9640,0.9940,0.9680,0.9820
761,0.9640,0.9940,0.9680,0.9820
762,0.9640,0.9940,0.9680,0.9820
763,0.9640,0.9940,0.9680,0.9820
764,0.9640,0.9940,0.9680,0.9820
765,0.9640,0.9940,0.9680,0.9820
766,0.9640,0.9940,0.9680,0.9820
767,0.9640,0.9940,0.9680,0.9820
768,0.9640,0.9940,0.9680,0.9820
769,0.9640,0.9940,0.9680,0.9820
770,0.9640,0.9940,0.9680,0.9820
771,0.9640,0.9940,0.9680,0.9820
772,0.9640,0.9940,0.9680,0.9820
773,0.9640,0.9940,0.9680,0.9820
774,0.9640,0.9940,0.9680,0.9820
775,0.9640,0.9940,0.9680,0.9820
776,0.9640,0.9940,0.9680,0.9820
777,0.9640,0.9940,0.9680,0.9820
778,0.9640,0.9940,0.9680,0.9820
779,0.9640,0.9940,0.9680,0.9820
780,0.9640,0.9940,0.9680,0.9820
781,0.9640,0.9940,0.9680,0.9820
782,0.9640,0.9940,0.9680,0.9820
783,0.9640,0.9940,0.9680,0.9820
784,0.9640,0.9940,0.9680,0.9820
785,0.9640,0.9940,0.9680,0.9820
786,0.9640,0.9940,0.9680,0.9820
787,0.9640,0.9940,0.9680,0.9820
788,0.9640,0.9940,0.9660,0.9820
789,0.9640,0.9940,0.9660,0.9820
790,0.9640,0.9940,0.9660,0.9820
791,0.9640,0.9940,0.9660,0.9820
792,0.9640,0.9940,0.9660,0.9820
793,0.9640,0.9940,0.9660,0.9820
794,0.9640,0.9940,0.9660,0.9820
795,0.9640,0.9940,0.9660,0.9820
796,0.9640,0.9940,0.9640,0.9820
797,0.9640,0.9940,0.9640,0.9820
798,0.9640,0.9940,0.9640,0.9820
799,0.9640,0.9940,0.9640,0.9820
800,0.9640,0.9940,0.9640,0.9820
801,0.9640,0.9940,0.9640,0.9820
802,0.9640,0.9940,0.9640,0.9820
803,0.9640,0.9940,0.9640,0.9820
804,0.9640,0.9940,0.9640,0.9820
805,0.9640,0.9940,0.9640,0.9820
806,0.9640,0.9940,0.9640,0.9820
807,0.9640,0.9940,0.9640,0.9820
808,0.9640,0.9940,0.9640,0.9820
809,0.9640,0.9940,0.9640,0.9820
810,0.9640,0.9940,0.9640,0.9820
811,0.9640,0.9940,0.9640,0.9820
812,0.9640,0.9940,0.9640,0.9820
813,0.9640,0.9940,0.9640,0.9820
814,0.9640,0.9940,0.9640,0.9820
815,0.9640,0.9940,0.9640,0.9820
816,0.9640,0.9940,0.9640,0.9820
817,0.9640,0.9940,0.9640,0.9820
818,0.9640,0.9940,0.9640,0.9820
819,0.9640,0.9940,0.9640,0.9820
820,0.9640,0.9940,0.9640,0.9820
821,0.9640,0.9940,0.9640,0.9820
822,0.9640,0.9940,0.9640,0.9820
823,0.9660,0.9940,0.9660,0.9840
824,0.9660,0.9940,0.9660,0.9840
825,0.9660,0.9940,0.9660,0.9840
826,0.9660,0.9940,0.9660,0.9840
827,0.9660,0.9940,0.9660,0.9840
828,0.9660,0.9940,0.9660,0.9860
829,0.9660,0.9940,0.9660,0.9860
830,0.9660,0.9940,0.9660,0.9860
831,0.9680,0.9940,0.9680,0.9880
832,0.9680,0.9940,0.9680,0.9900
833,0.9680,0.9940,0.9680,0.9900
834,0.9680,0.9940,0.9680,0.9900
835,0.9680,0.9940,0.9680,0.9900
836,0.9680,0.9940,0.9680,0.9900
837,0.9680,0.9940,0.9680,0.9900
838,0.9680,0.9940,0.9680,0.9900
839,0.9680,0.9940,0.9680,0.9900
840,0.9680,0.9940,0.9680,0.9900
841,0.9680,0.9960,0.9680,0.9920
842,0.9680,0.9960,0.9680,0.9920
843,0.9680,0.9960,0.9680,0.9920
844,0.9680,0.9960,0.9680,0.9920
845,0.9680,0.9960,0.9680,0.9920
846,0.9680,0.9960,0.9680,0.9920
847,0.9680,0.9960,0.9680,0.9920
848,0.9680,0.9960,0.9680,0.9920
849,0.9680,0.9960,0.9680,0.9920
850,0.9680,0.9960,0.9680,0.9920
851,0.9680,0.9960,0.9680,0.9940
852,0.9680,0.9960,0.9680,0.9940
853,0.9680,0.9960,0.9680,0.9940
854,0.9680,0.9960,0.9680,0.9940
855,0.9680,0.9960,0.9680,0.9940
856,0.9680,0.9960,0.9680,0.9940
857,0.9680,0.9960,0.9680,0.9940
858,0.9680,0.9960,0.9680,0.9940
859,0.9680,0.9960,0.9680,0.9940
860,0.9680,0.9960,0.9680,0.9940
861,0.9660,0.9960,0.9660,0.9940
862,0.9660,0.9960,0.9660,0.9940
863,0.9660,0.9960,0.9660,0.9940
864,0.9660,0.9960,0.9660,0.9940
865,0.9660,0.9960,0.9660,0.9940
866,0.9660,0.9960,0.9660,0.9940
867,0.9660,0.9960,0.9660,0.9940
868,0.9660,0.9980,0.9660,0.9960
869,0.9660,0.9980,0.9660,0.9960
870,0.9660,0.9980,0.9660,0.9960
871,0.9660,0.9980,0.9660,0.9960
872,0.9660,0.9980,0.9660,0.9960
873,0.9660,0.9980,0.9660,0.9960
874,0.9660,0.9980,0.9660,0.9960
875,0.9660,0.9980,0.9660,0.9960
876,0.9660,0.9980,0.9660,0.9960
877,0.9660,0.9980,0.9660,0.9960
878,0.9660,0.9980,0.9660,0.9960
879,0.9680,0.9980,0.9660,0.9980
880,0.9680,0.9980,0.9660,0.9980
881,0.9680,0.9980,0.9660,0.9980
882,0.9680,0.9960,0.9660,0.9980
883,0.9680,0.9960,0.9660,0.9980
884,0.9680,0.9960,0.9660,0.9980
885,0.9680,0.9960,0.9660,0.9980
886,0.9680,0.9960,0.9640,0.9980
887,0.9680,0.9960,0.9640,0.9980
888,0.9680,0.9960,0.9640,0.9980
889,0.9680,0.9960,0.9640,0.9980
890,0.9680,0.9960,0.9640,0.9980
891,0.9680,0.9960,0.9640,0.9980
892,0.9680,0.9960,0.9640,0.9980
893,0.9680,0.9960,0.9640,0.9980
894,0.9680,0.9960,0.9640,0.9980
895,0.9680,0.9940,0.9640,1.0000
896,0.9680,0.9940,0.9640,1.0000
897,0.9680,0.9940,0.9640,1.0000
898,0.9680,0.9940,0.9640,1.0000
899,0.9680,0.9940,0.9640,1.0000
900,0.9680,0.9940,0.9640,1.0000
901,0.9680,0.9940,0.9640,1.0000
902,0.9680,0.9940,0.9640,1.0000
903,0.9680,0.9940,0.9640,1.0000
904,0.9680,0.9940,0.9640,1.0000
905,0.9680,0.9940,0.9640,1.0000
906,0.9700,0.9940,0.9660,1.0000
907,0.9720,0.9960,0.9680,1.0000
908,0.9720,0.9960,0.9680,1.0000
909,0.9720,0.9960,0.9680,1.0000
910,0.9720,0.9960,0.9680,1.0000
911,0.9720,0.9960,0.9680,1.0000
912,0.9720,0.9960,0.9680,1.0000
913,0.9720,0.9960,0.9680,1.0000
914,0.9720,0.9960,0.9680,1.0000
915,0.9720,0.9960,0.9680,1.0000
916,0.9720,0.9960,0.9680,1.0000
917,0.9720,0.9960,0.9680,1.0000
918,0.9720,0.9960,0.9680,1.0000
919,0.9720,0.9960,0.9680,1.0000
920,0.9720,0.9960,0.9680,1.0000
921,0.9720,0.9960,0.9680,1.0000
922,0.9720,0.9960,0.9680,1.0000
923,0.9720,0.9960,0.9680,1.0000
924,0.9720,0.9960,0.9680,1.0000
925,0.9720,0.9960,0.9680,1.0000
926,0.9720,0.9960,0.9680,1.0000
927,0.9720,0.9960,0.9680,1.0000
928,0.9720,0.9960,0.9680,1.0000
929,0.9720,0.9960,0.9680,1.0000
930,0.9720,0.9960,0.9680,1.0000
931,0.9720,0.9960,0.9680,1.0000
932,0.9720,0.9960,0.9680,1.0000
933,0.9720,0.9960,0.9680,1.0000
934,0.9720,0.9960,0.9680,1.0000
935,0.9720,0.9960,0.9680,1.0000
936,0.9720,0.9960,0.9680,1.0000
937,0.9720,0.9960,0.9680,1.0000
938,0.9720,0.9960,0.9680,1.0000
939,0.9740,0.9960,0.9680,1.0000
940,0.9740,0.9960,0.9680,1.0000
941,0.9740,0.9960,0.9680,1.0000
942,0.9740,0.9960,0.9680,1.0000
943,0.9740,0.9960,0.9680,1.0000
944,0.9740,0.9960,0.9680,1.0000
945,0.9740,0.9960,0.9680,1.0000
946,0.9740,0.9960,0.9680,1.0000
947,0.9740,0.9960,0.9680,1.0000
948,0.9740,0.9960,0.9680,1.0000
949,0.9740,0.9960,0.9680,1.0000
950,0.9740,0.9960,0.9680,1.0000
951,0.9740,0.9960,0.9680,1.0000
952,0.9740,0.9960,0.9680,1.0000
953,0.9740,0.9960,0.9660,1.0000
954,0.9740,0.9960,0.9660,1.0000
955,0.9740,0.9960,0.9660,1.0000
956,0.9740,0.9960,0.9660,1.0000
957,0.9740,0.9960,0.9660,1.0000
958,0.9740,0.9960,0.9660,1.0000
959,0.9740,0.9960,0.9660,1.0000
960,0.9740,0.9960,0.9660,1.0000
961,0.9740,0.9960,0.9660,1.0000
962,0.9740,0.9960,0.9660,1.0000
963,0.9740,0.9960,0.9660,1.0000
964,0.9740,0.9960,0.9660,1.0000
965,0.9740,0.9960,0.9660,1.0000
966,0.9740,0.9960,0.9660,1.0000
967,0.9760,0.9960,0.9680,1.0000
968,0.9760,0.9960,0.9680,1.0000
969,0.9760,0.9960,0.9680,1.0000
970,0.9760,0.9960,0.9680,1.0000
971,0.9760,0.9960,0.9680,1.0000
972,0.9760,0.9960,0.9680,1.0000
973,0.9760,0.9960,0.9680,1.0000
974,0.9760,0.9960,0.9680,1.0000
975,0.9760,0.9960,0.9680,1.0000
976,0.9760,0.9960,0.9680,1.0000
977,0.9760,0.9960,0.9680,1.0000
978,0.9760,0.9960,0.9680,1.0000
979,0.9760,0.9960,0.9680,1.0000
980,0.9760,0.9960,0.9680,1.0000
981,0.9760,0.9960,0.9680,1.0000
982,0.9760,0.9960,0.9680,1.0000
983,0.9760,0.9960,0.9680,1.0000
984,0.9760,0.9960,0.9680,1.0000
985,0.9760,0.9960,0.9680,1.0000
986,0.9760,0.9960,0.9680,1.0000
987,0.9760,0.9960,0.9680,1.0000
988,0.9760,0.9960,0.9680,1.0000
989,0.9760,0.9940,0.9680,0.9980
990,0.9760,0.9940,0.9680,0.9980
991,0.9760,0.9940,0.9680,0.9980
992,0.9760,0.9940,0.9680,0.9980
993,0.9760,0.9940,0.9680,0.9980
994,0.9760,0.9940,0.9660,0.9960
995,0.9760,0.9940,0.9660,0.9960
996,0.9760,0.9940,0.9660,0.9960
997,0.9760,0.9940,0.9660,0.9960
998,0.9760,0.9940,0.9660,0.9960
999,0.9760,0.9940,0.9660,0.9960
1000,0.9760,0.9940,0.9660,0.9960
1001,0.9760,0.9940,0.9660,0.9960
1002,0.9760,0.9940,0.9660,0.9960
1003,0.9760,0.9940,0.9660,0.9960
1004,0.9760,0.9940,0.9660,0.9960
1005,0.9760,0.9940,0.9660,0.9960
1006,0.9760,0.9940,0.9660,0.9960
1007,0.9760,0.9920,0.9660,0.9940
1008,0.9760,0.9920,0.9660,0.9940
1009,0.9760,0.9920,0.9660,0.9940
1010,0.9760,0.9920,0.9660,0.9940
1011,0.9760,0.9920,0.9660,0.9940
1012,0.9760,0.9920,0.9660,0.9940
1013,0.9760,0.9920,0.9660,0.9940
1014,0.9780,0.9920,0.9680,0.9940
1015,0.9780,0.9920,0.9680,0.9940
1016,0.9780,0.9920,0.9680,0.9940
1017,0.9780,0.9920,0.9680,0.9940
1018,0.9780,0.9920,0.9680,0.9940
1019,0.9800,0.9920,0.9700,0.9940
1020,0.9800,0.9920,0.9700,0.9940
1021,0.9800,0.9920,0.9700,0.9940
1022,0.9800,0.9920,0.9700,0.9940
1023,0.9800,0.9920,0.9700,0.9940
1024,0.9800,0.9920,0.9700,0.9940
1025,0.9800,0.9920,0.9700,0.9940
1026,0.9800,0.9920,0.9700,0.9940
1027,0.9800,0.9920,0.9700,0.9940
1028,0.9800,0.9920,0.9700,0.9940
1029,0.9800,0.9920,0.9700,0.9940
1030,0.9800,0.9920,0.9700,0.9940
1031,0.9820,0.9920,0.9720,0.9940
1032,0.9820,0.9920,0.9720,0.9940
1033,0.9820,0.9920,0.9720,0.9940
1034,0.9820,0.9920,0.9720,0.9940
1035,0.9820,0.9920,0.9720,0.9940
1036,0.9840,0.9920,0.9740,0.9940
1037,0.9840,0.9920,0.9740,0.9940
1038,0.9840,0.9920,0.9740,0.9940
1039,0.9840,0.9920,0.9740,0.9940
1040,0.9840,0.9920,0.9740,0.9940
1041,0.9840,0.9920,0.9740,0.9940
1042,0.9840,0.9920,0.9740,0.9920
1043,0.9840,0.9920,0.9740,0.9920
1044,0.9840,0.9920,0.9740,0.9920
1045,0.9840,0.9920,0.9740,0.9920
1046,0.9840,0.9920,0.9740,0.9920
1047,0.9840,0.9920,0.9760,0.9900
1048,0.9840,0.9920,0.9760,0.9900
1049,0.9840,0.9920,0.9760,0.9900
1050,0.9840,0.9920,0.9760,0.9900
1051,0.9840,0.9920,0.9760,0.9900
1052,0.9840,0.9920,0.9760,0.9900
1053,0.9840,0.9920,0.9760,0.9900
1054,0.9840,0.9920,0.9760,0.9900
1055,0.9840,0.9920,0.9760,0.9900
1056,0.9840,0.9920,0.9760,0.9900
1057,0.9840,0.9920,0.9760,0.9900
1058,0.9840,0.9920,0.9760,0.9900
1059,0.9840,0.9920,0.9760,0.9900
1060,0.9860,0.9920,0.9780,0.9900
1061,0.9860,0.9920,0.9780,0.9900
1062,0.9860,0.9920,0.9780,0.9900
1063,0.9860,0.9920,0.9780,0.9900
1064,0.9860,0.9920,0.9780,0.9900
1065,0.9860,0.9920,0.9780,0.9900
1066,0.9860,0.9920,0.9780,0.9900
1067,0.9860,0.9920,0.9780,0.9900
1068,0.9840,0.9920,0.9760,0.9880
1069,0.9840,0.9920,0.9760,0.9880
1070,0.9840,0.9920,0.9760,0.9880
1071,0.9840,0.9920,0.9760,0.9880
1072,0.9840,0.9920,0.9760,0.9860
1073,0.9840,0.9920,0.9760,0.9860
1074,0.9840,0.9920,0.9760,0.9860
1075,0.9840,0.9920,0.9760,0.9860
1076,0.9840,0.9920,0.9760,0.9860
1077,0.9840,0.9920,0.9760,0.9860
1078,0.9840,0.9920,0.9760,0.9860
1079,0.9840,0.9920,0.9760,0.9860
1080,0.9840,0.9920,0.9760,0.9860
1081,0.9840,0.9920,0.9760,0.9860
1082,0.9840,0.9920,0.9760,0.9860
1083,0.9840,0.9920,0.9760,0.9860
1084,0.9840,0.9920,0.9760,0.9860
1085,0.9840,0.9920,0.9760,0.9860
1086,0.9840,0.9920,0.9760,0.9860
1087,0.9840,0.9920,0.9760,0.9860
1088,0.9820,0.9920,0.9740,0.9840
1089,0.9820,0.9920,0.9740,0.9840
1090,0.9820,0.9920,0.9740,0.9840
1091,0.9820,0.9920,0.9740,0.9840
1092,0.9820,0.9920,0.9740,0.9840
1093,0.9820,0.9920,0.9740,0.9840
1094,0.9800,0.9920,0.9720,0.9840
1095,0.9800,0.9920,0.9720,0.9840
1096,0.9800,0.9920,0.9720,0.9840
1097,0.9800,0.9920,0.9720,0.9820
1098,0.9800,0.9920,0.9720,0.9820
1099,0.9800,0.9920,0.9720,0.9820
1100,0.9800,0.9920,0.9720,0.9820
1101,0.9800,0.9920,0.9720,0.9820
1102,0.9800,0.9920,0.9720,0.9820
1103,0.9800,0.9920,0.9720,0.9820
1104,0.9800,0.9920,0.9720,0.9820
1105,0.9800,0.9920,0.9720,0.9820
1106,0.9800,0.9920,0.9720,0.9820
1107,0.9800,0.9920,0.9720,0.9820
1108,0.9800,0.9920,0.9720,0.9820
1109,0.9800,0.9920,0.9720,0.9820
1110,0.9800,0.9920,0.9720,0.9820
1111,0.9800,0.9920,0.9720,0.9820
1112,0.9780,0.9920,0.9700,0.9800
1113,0.9780,0.9920,0.9700,0.9800
1114,0.9780,0.9920,0.9700,0.9800
1115,0.9780,0.9920,0.9700,0.9800
1116,0.9780,0.9920,0.9700,0.9800
1117,0.9780,0.9920,0.9700,0.9800
1118,0.9780,0.9920,0.9700,0.9800
1119,0.9780,0.9920,0.9700,0.9800
1120,0.9780,0.9920,0.9700,0.9800
1121,0.9780,0.9920,0.9700,0.9800
1122,0.9780,0.9920,0.9700,0.9800
1123,0.9780,0.9920,0.9700,0.9800
1124,0.9780,0.9920,0.9700,0.9800
1125,0.9780,0.9920,0.9700,0.9800
1126,0.9780,0.9920,0.9700,0.9800
1127,0.9780,0.9920,0.9700,0.9800
1128,0.9780,0.9920,0.9700,0.9800
1129,0.9780,0.9920,0.9700,0.9800
1130,0.9780,0.9920,0.9700,0.9800
1131,0.9780,0.9920,0.9700,0.9800
1132,0.9780,0.9920,0.9700,0.9800
1133,0.9780,0.9920,0.9700,0.9800
1134,0.9780,0.9920,0.9700,0.9800
1135,0.9780,0.9920,0.9700,0.9780
1136,0.9780,0.9920,0.9700,0.9780
1137,0.9780,0.9920,0.9700,0.9780
1138,0.9780,0.9920,0.9700,0.9780
1139,0.9780,0.9920,0.9700,0.9780
1140,0.9780,0.9920,0.9700,0.9780
1141,0.9780,0.9920,0.9700,0.9780
1142,0.9780,0.9920,0.9700,0.9780
1143,0.9780,0.9920,0.9700,0.9780
1144,0.9780,0.9920,0.9700,0.9780
1145,0.9780,0.9920,0.9700,0.9780
1146,0.9780,0.9920,0.9700,0.9780
1147,0.9780,0.9920,0.9700,0.9780
1148,0.9780,0.9920,0.9700,0.9780
1149,0.9780,0.9920,0.9700,0.9780
1150,0.9780,0.9920,0.9700,0.9780
1151,0.9780,0.9920,0.9700,0.9780
1152,0.9780,0.9920,0.9700,0.9780
1153,0.9780,0.9920,0.9700,0.9780
1154,0.9780,0.9920,0.9700,0.9780
1155,0.9780,0.9920,0.9700,0.9780
1156,0.9780,0.9920,0.9700,0.9780
1157,0.9780,0.9920,0.9700,0.9780
1158,0.9780,0.9920,0.9700,0.9780
1159,0.9780,0.9920,0.9700,0.9780
1160,0.9780,0.9920,0.9700,0.9780
1161,0.9780,0.9920,0.9700,0.9780
1162,0.9780,0.9920,0.9700,0.9780
1163,0.9780,0.9920,0.9700,0.9780
1164,0.9780,0.9920,0.9700,0.9780
1165,0.9780,0.9920,0.9700,0.9780
1166,0.9780,0.9920,0.9700,0.9780
1167,0.9780,0.9920,0.9700,0.9780
1168,0.9780,0.9920,0.9700,0.9780
1169,0.9780,0.9920,0.9700,0.9780
1170,0.9780,0.9920,0.9700,0.9780
1171,0.9780,0.9920,0.9700,0.9780
1172,0.9780,0.9920,0.9700,0.9780
1173,0.9780,0.9920,0.9700,0.9780
1174,0.9800,0.9900,0.9720,0.9780
1175,0.9800,0.9900,0.9720,0.9780
1176,0.9800,0.9900,0.9720,0.9780
1177,0.9800,0.9900,0.9720,0.9780
1178,0.9800,0.9900,0.9720,0.9780
1179,0.9800,0.9900,0.9720,0.9780
1180,0.9820,0.9900,0.9740,0.9780
1181,0.9820,0.9900,0.9740,0.9780
1182,0.9820,0.9900,0.9740,0.9780
1183,0.9820,0.9900,0.9740,0.9780
1184,0.9820,0.9900,0.9740,0.9780
1185,0.9820,0.9900,0.9740,0.9780
1186,0.9820,0.9900,0.9740,0.9780
1187,0.9820,0.9900,0.9740,0.9780
1188,0.9820,0.9900,0.9740,0.9780
1189,0.9800,0.9900,0.9720,0.9780
1190,0.9800,0.9900,0.9720,0.9780
1191,0.9800,0.9900,0.9720,0.9780
1192,0.9800,0.9900,0.9720,0.9780
1193,0.9800,0.9900,0.9720,0.9780
1194,0.9820,0.9900,0.9720,0.9780
1195,0.9820,0.9900,0.9720,0.9780
1196,0.9820,0.9900,0.9720,0.9780
1197,0.9820,0.9900,0.9720,0.9780
1198,0.9820,0.9900,0.9720,0.9780
1199,0.9820,0.9900,0.9720,0.9780
1200,0.9820,0.9900,0.9720,0.9780
1201,0.9820,0.9900,0.9720,0.9780
1202,0.9820,0.9900,0.9720,0.9780
1203,0.9820,0.9900,0.9720,0.9780
1204,0.9820,0.9900,0.9720,0.9780
1205,0.9820,0.9900,0.9720,0.9780
1206,0.9820,0.9900,0.9720,0.9780
1207,0.9820,0.9900,0.9720,0.9780
1208,0.9820,0.9900,0.9720,0.9780
1209,0.9820,0.9900,0.9720,0.9780
1210,0.9820,0.9900,0.9720,0.9780
1211,0.9820,0.9900,0.9720,0.9780
1212,0.9820,0.9900,0.9720,0.9780
1213,0.9820,0.9900,0.9720,0.9780
1214,0.9820,0.9900,0.9720,0.9780
1215,0.9820,0.9900,0.9720,0.9780
1216,0.9820,0.9900,0.9720,0.9780
1217,0.9840,0.9900,0.9740,0.9780
1218,0.9840,0.9900,0.9740,0.9780
1219,0.9840,0.9900,0.9740,0.9780
1220,0.9840,0.9900,0.9740,0.9780
1221,0.9840,0.9900,0.9740,0.9780
1222,0.9840,0.9900,0.9740,0.9780
1223,0.9840,0.9900,0.9740,0.9780
1224,0.9840,0.9900,0.9740,0.9780
1225,0.9840,0.9900,0.9740,0.9780
1226,0.9840,0.9900,0.9740,0.9780
1227,0.9840,0.9900,0.9740,0.9780
1228,0.9840,0.9900,0.9740,0.9780
1229,0.9840,0.9900,0.9740,0.9780
1230,0.9840,0.9900,0.9740,0.9780
1231,0.9840,0.9900,0.9740,0.9780
1232,0.9840,0.9900,0.9740,0.9780
1233,0.9840,0.9900,0.9740,0.9780
1234,0.9840,0.9900,0.9740,0.9780
1235,0.9840,0.9900,0.9740,0.9780
1236,0.9840,0.9900,0.9740,0.9780
1237,0.9840,0.9900,0.9740,0.9780
1238,0.9840,0.9900,0.9740,0.9780
1239,0.9840,0.9900,0.9740,0.9780
1240,0.9840,0.9900,0.9740,0.9780
1241,0.9840,0.9900,0.9740,0.9780
1242,0.9840,0.9900,0.9740,0.9780
1243,0.9840,0.9900,0.9740,0.9780
1244,0.9840,0.9900,0.9740,0.9780
1245,0.9840,0.9900,0.9740,0.9780
1246,0.9840,0.9900,0.9740,0.9780
1247,0.9840,0.9900,0.9740,0.9780
1248,0.9840,0.9900,0.9740,0.9780
1249,0.9840,0.9900,0.9740,0.9780
1250,0.9840,0.9900,0.9740,0.9780
1251,0.9840,0.9900,0.9740,0.9780
1252,0.9840,0.9900,0.9740,0.9780
