Iteration,Gaussian NB,Hoeffding Tree,IELM,SGD Perceptron,Adaptive RF
3665,0.8680,0.9000,0.9060,0.9520,0.9200
3666,0.8680,0.9000,0.9060,0.9520,0.9200
3667,0.8680,0.9000,0.9060,0.9520,0.9200
3668,0.8680,0.9000,0.9060,0.9520,0.9200
3669,0.8680,0.9000,0.9060,0.9520,0.9200
3670,0.8700,0.9020,0.9080,0.9540,0.9220
3671,0.8700,0.9020,0.9080,0.9540,0.9220
3672,0.8700,0.9020,0.9080,0.9540,0.9220
3673,0.8700,0.9020,0.9080,0.9540,0.9220
3674,0.8700,0.9020,0.9080,0.9540,0.9220
3675,0.8700,0.9020,0.9080,0.9540,0.9220
3676,0.8700,0.9020,0.9080,0.9540,0.9220
3677,0.8700,0.9020,0.9080,0.9540,0.9220
3678,0.8700,0.9020,0.9080,0.9540,0.9220
3679,0.8700,0.9020,0.9080,0.9540,0.9220
3680,0.8700,0.9020,0.9080,0.9540,0.9220
3681,0.8700,0.9020,0.9080,0.9540,0.9220
3682,0.8720,0.9040,0.9100,0.9540,0.9240
3683,0.8720,0.9040,0.9100,0.9540,0.9240
3684,0.8720,0.9040,0.9100,0.9540,0.9240
3685,0.8720,0.9040,0.9100,0.9540,0.9240
3686,0.8720,0.9040,0.9100,0.9540,0.9240
3687,0.8720,0.9040,0.9100,0.9540,0.9240
3688,0.8720,0.9040,0.9100,0.9540,0.9260
3689,0.8720,0.9040,0.9100,0.9540,0.9260
3690,0.8720,0.9040,0.9100,0.9540,0.9260
3691,0.8740,0.9040,0.9120,0.9540,0.9260
3692,0.8760,0.9040,0.9140,0.9540,0.9260
3693,0.8760,0.9020,0.9140,0.9520,0.9240
3694,0.8760,0.9020,0.9140,0.9520,0.9240
3695,0.8760,0.9020,0.9140,0.9520,0.9240
3696,0.8760,0.9020,0.9140,0.9520,0.9240
3697,0.8760,0.9020,0.9140,0.9520,0.9240
3698,0.8740,0.9000,0.9120,0.9520,0.9240
3699,0.8740,0.9000,0.9120,0.9520,0.9240
3700,0.8740,0.9000,0.9120,0.9520,0.9240
3701,0.8760,0.9000,0.9140,0.9520,0.9240
3702,0.8760,0.9000,0.9140,0.9520,0.9240
3703,0.8760,0.9000,0.9140,0.9500,0.9240
3704,0.8760,0.9000,0.9140,0.9500,0.9240
3705,0.8760,0.9000,0.9140,0.9500,0.9240
3706,0.8760,0.9000,0.9140,0.9500,0.9240
3707,0.8740,0.8980,0.9120,0.9500,0.9220
3708,0.8720,0.8960,0.9100,0.9500,0.9200
3709,0.8700,0.8940,0.9080,0.9500,0.9200
3710,0.8680,0.8940,0.9060,0.9500,0.9200
3711,0.8680,0.8940,0.9060,0.9500,0.9200
3712,0.8680,0.8940,0.9060,0.9500,0.9200
3713,0.8680,0.8940,0.9060,0.9500,0.9200
3714,0.8700,0.8940,0.9080,0.9500,0.9200
3715,0.8720,0.8940,0.9100,0.9500,0.9200
3716,0.8720,0.8940,0.9100,0.9500,0.9200
3717,0.8720,0.8940,0.9100,0.9500,0.9200
3718,0.8720,0.8940,0.9100,0.9500,0.9200
3719,0.8720,0.8940,0.9100,0.9500,0.9200
3720,0.8720,0.8940,0.9100,0.9500,0.9200
3721,0.8720,0.8940,0.9100,0.9500,0.9200
3722,0.8720,0.8940,0.9100,0.9500,0.9200
3723,0.8720,0.8940,0.9100,0.9500,0.9200
3724,0.8720,0.8940,0.9100,0.9500,0.9200
3725,0.8720,0.8940,0.9100,0.9500,0.9200
3726,0.8740,0.8960,0.9120,0.9520,0.9220
3727,0.8760,0.8980,0.9140,0.9540,0.9240
3728,0.8780,0.9000,0.9160,0.9540,0.9260
3729,0.8780,0.8980,0.9160,0.9540,0.9280
3730,0.8780,0.9000,0.9160,0.9560,0.9280
3731,0.8800,0.9020,0.9160,0.9560,0.9280
3732,0.8820,0.9040,0.9160,0.9560,0.9280
3733,0.8820,0.9040,0.9160,0.9560,0.9280
3734,0.8820,0.9040,0.9160,0.9560,0.9280
3735,0.8820,0.9040,0.9160,0.9560,0.9280
3736,0.8820,0.9040,0.9160,0.9560,0.9280
3737,0.8820,0.9040,0.9160,0.9560,0.9280
3738,0.8840,0.9040,0.9160,0.9560,0.9280
3739,0.8860,0.9060,0.9180,0.9560,0.9280
3740,0.8880,0.9060,0.9180,0.9560,0.9280
3741,0.8900,0.9080,0.9200,0.9560,0.9280
3742,0.8900,0.9080,0.9200,0.9560,0.9280
3743,0.8920,0.9100,0.9220,0.9560,0.9300
3744,0.8940,0.9120,0.9240,0.9560,0.9300
3745,0.8960,0.9120,0.9240,0.9560,0.9300
3746,0.8980,0.9120,0.9240,0.9560,0.9300
3747,0.9000,0.9120,0.9240,0.9560,0.9300
3748,0.9020,0.9120,0.9240,0.9560,0.9300
3749,0.9020,0.9120,0.9240,0.9560,0.9300
3750,0.9020,0.9120,0.9240,0.9560,0.9300
3751,0.9020,0.9120,0.9240,0.9560,0.9300
3752,0.9020,0.9120,0.9240,0.9560,0.9300
3753,0.9020,0.9120,0.9240,0.9560,0.9300
3754,0.9020,0.9120,0.9240,0.9560,0.9300
3755,0.9000,0.9100,0.9220,0.9540,0.9280
3756,0.9000,0.9100,0.9220,0.9520,0.9280
3757,0.8980,0.9080,0.9200,0.9500,0.9260
3758,0.8960,0.9060,0.9180,0.9500,0.9260
3759,0.8980,0.9060,0.9180,0.9500,0.9260
3760,0.8980,0.9060,0.9180,0.9520,0.9260
3761,0.9000,0.9060,0.9200,0.9520,0.9260
3762,0.9000,0.9060,0.9200,0.9520,0.9260
3763,0.9000,0.9060,0.9200,0.9520,0.9260
3764,0.9000,0.9060,0.9200,0.9520,0.9260
3765,0.9000,0.9060,0.9200,0.9520,0.9260
3766,0.9000,0.9060,0.9200,0.9520,0.9260
3767,0.9000,0.9060,0.9200,0.9520,0.9260
3768,0.9000,0.9060,0.9200,0.9520,0.9260
3769,0.9000,0.9060,0.9200,0.9520,0.9260
3770,0.9000,0.9080,0.9200,0.9520,0.9260
3771,0.9000,0.9100,0.9200,0.9520,0.9260
3772,0.8980,0.9080,0.9180,0.9500,0.9240
3773,0.8980,0.9080,0.9180,0.9480,0.9240
3774,0.8960,0.9060,0.9160,0.9460,0.9220
3775,0.8940,0.9040,0.9140,0.9460,0.9200
3776,0.8920,0.9040,0.9120,0.9460,0.9180
3777,0.8900,0.9040,0.9100,0.9460,0.9180
3778,0.8880,0.9040,0.9080,0.9460,0.9160
3779,0.8860,0.9020,0.9060,0.9460,0.9160
3780,0.8880,0.9040,0.9060,0.9460,0.9160
3781,0.8900,0.9040,0.9060,0.9460,0.9160
3782,0.8920,0.9040,0.9060,0.9460,0.9160
3783,0.8920,0.9040,0.9060,0.9460,0.9160
3784,0.8920,0.9040,0.9060,0.9460,0.9160
3785,0.8920,0.9040,0.9080,0.9460,0.9180
3786,0.8920,0.9040,0.9100,0.9460,0.9180
3787,0.8920,0.9040,0.9120,0.9460,0.9180
3788,0.8940,0.9040,0.9120,0.9460,0.9180
3789,0.8920,0.9020,0.9100,0.9460,0.9160
3790,0.8920,0.9020,0.9100,0.9460,0.9160
3791,0.8920,0.9020,0.9120,0.9460,0.9180
3792,0.8900,0.9000,0.9100,0.9460,0.9160
3793,0.8900,0.8980,0.9080,0.9460,0.9140
3794,0.8900,0.8960,0.9060,0.9460,0.9120
3795,0.8900,0.8940,0.9040,0.9460,0.9100
3796,0.8920,0.8940,0.9040,0.9440,0.9100
3797,0.8920,0.8940,0.9040,0.9440,0.9100
3798,0.8920,0.8940,0.9040,0.9440,0.9100
3799,0.8920,0.8940,0.9040,0.9440,0.9100
3800,0.8920,0.8940,0.9040,0.9440,0.9100
3801,0.8920,0.8940,0.9040,0.9440,0.9100
3802,0.8920,0.8940,0.9040,0.9420,0.9100
3803,0.8900,0.8940,0.9020,0.9420,0.9080
3804,0.8880,0.8920,0.9000,0.9420,0.9060
3805,0.8860,0.8900,0.8980,0.9420,0.9040
3806,0.8840,0.8900,0.8960,0.9420,0.9020
3807,0.8820,0.8880,0.8940,0.9420,0.9000
3808,0.8820,0.8880,0.8940,0.9420,0.9000
3809,0.8820,0.8880,0.8940,0.9420,0.9000
3810,0.8820,0.8880,0.8940,0.9420,0.9000
3811,0.8820,0.8880,0.8940,0.9420,0.9000
3812,0.8820,0.8880,0.8940,0.9420,0.9000
3813,0.8820,0.8880,0.8940,0.9420,0.9000
3814,0.8820,0.8880,0.8940,0.9420,0.9000
3815,0.8820,0.8880,0.8940,0.9420,0.9000
3816,0.8820,0.8880,0.8940,0.9420,0.9000
3817,0.8820,0.8880,0.8940,0.9420,0.9000
3818,0.8820,0.8880,0.8940,0.9420,0.9000
3819,0.8820,0.8880,0.8940,0.9420,0.9000
3820,0.8820,0.8880,0.8940,0.9420,0.9000
3821,0.8820,0.8880,0.8940,0.9420,0.9000
3822,0.8800,0.8880,0.8920,0.9420,0.9000
3823,0.8800,0.8880,0.8920,0.9420,0.9000
3824,0.8800,0.8880,0.8920,0.9420,0.9000
3825,0.8800,0.8880,0.8940,0.9420,0.9000
3826,0.8800,0.8880,0.8940,0.9420,0.9000
3827,0.8800,0.8880,0.8940,0.9420,0.9000
3828,0.8820,0.8900,0.8960,0.9420,0.9020
3829,0.8820,0.8900,0.8960,0.9420,0.9020
3830,0.8820,0.8900,0.8960,0.9420,0.9020
3831,0.8820,0.8900,0.8960,0.9420,0.9020
3832,0.8820,0.8900,0.8960,0.9420,0.9020
3833,0.8820,0.8900,0.8960,0.9420,0.9020
3834,0.8820,0.8900,0.8960,0.9420,0.9020
3835,0.8820,0.8900,0.8960,0.9420,0.9020
3836,0.8820,0.8900,0.8960,0.9420,0.9020
3837,0.8820,0.8900,0.8960,0.9420,0.9020
3838,0.8820,0.8900,0.8960,0.9420,0.9000
3839,0.8820,0.8900,0.8960,0.9420,0.9000
3840,0.8820,0.8900,0.8960,0.9440,0.9000
3841,0.8800,0.8880,0.8940,0.9440,0.9020
3842,0.8780,0.8860,0.8920,0.9440,0.9020
3843,0.8780,0.8860,0.8920,0.9440,0.9020
3844,0.8780,0.8860,0.8920,0.9440,0.9020
3845,0.8780,0.8860,0.8920,0.9440,0.9020
3846,0.8780,0.8860,0.8920,0.9440,0.9020
3847,0.8780,0.8860,0.8920,0.9440,0.9020
3848,0.8780,0.8860,0.8920,0.9440,0.9020
3849,0.8780,0.8860,0.8920,0.9440,0.9020
3850,0.8780,0.8860,0.8920,0.9420,0.9020
3851,0.8780,0.8860,0.8920,0.9420,0.9020
3852,0.8780,0.8860,0.8920,0.9420,0.9020
3853,0.8760,0.8840,0.8900,0.9420,0.9000
3854,0.8740,0.8840,0.8880,0.9420,0.9000
3855,0.8740,0.8840,0.8880,0.9420,0.9000
3856,0.8740,0.8840,0.8880,0.9420,0.9000
3857,0.8740,0.8840,0.8880,0.9420,0.9000
3858,0.8740,0.8840,0.8880,0.9420,0.9000
3859,0.8740,0.8840,0.8880,0.9420,0.9000
3860,0.8740,0.8840,0.8880,0.9420,0.9000
3861,0.8740,0.8860,0.8860,0.9420,0.9020
3862,0.8760,0.8880,0.8880,0.9420,0.9020
3863,0.8760,0.8880,0.8880,0.9420,0.9020
3864,0.8760,0.8880,0.8880,0.9420,0.9020
3865,0.8740,0.8880,0.8860,0.9420,0.9020
3866,0.8720,0.8880,0.8840,0.9420,0.9020
3867,0.8700,0.8880,0.8820,0.9420,0.9020
3868,0.8700,0.8880,0.8820,0.9420,0.9020
3869,0.8680,0.8880,0.8800,0.9420,0.9020
3870,0.8680,0.8880,0.8800,0.9420,0.9020
3871,0.8680,0.8900,0.8800,0.9440,0.9040
3872,0.8700,0.8920,0.8820,0.9440,0.9060
3873,0.8720,0.8940,0.8840,0.9440,0.9060
3874,0.8720,0.8940,0.8840,0.9440,0.9060
3875,0.8720,0.8940,0.8840,0.9440,0.9080
3876,0.8720,0.8940,0.8840,0.9440,0.9080
3877,0.8700,0.8940,0.8820,0.9440,0.9080
3878,0.8700,0.8940,0.8820,0.9420,0.9080
3879,0.8700,0.8940,0.8820,0.9420,0.9080
3880,0.8700,0.8940,0.8820,0.9420,0.9080
3881,0.8700,0.8940,0.8820,0.9420,0.9080
3882,0.8700,0.8940,0.8820,0.9420,0.9080
3883,0.8700,0.8940,0.8820,0.9420,0.9080
3884,0.8700,0.8940,0.8820,0.9420,0.9080
3885,0.8680,0.8940,0.8800,0.9420,0.9080
3886,0.8660,0.8940,0.8780,0.9420,0.9080
3887,0.8640,0.8940,0.8760,0.9420,0.9080
3888,0.8640,0.8940,0.8760,0.9420,0.9080
3889,0.8640,0.8940,0.8760,0.9420,0.9080
3890,0.8620,0.8920,0.8740,0.9400,0.9080
3891,0.8620,0.8920,0.8740,0.9400,0.9080
3892,0.8620,0.8920,0.8740,0.9400,0.9080
3893,0.8620,0.8920,0.8740,0.9400,0.9080
3894,0.8620,0.8920,0.8740,0.9400,0.9080
3895,0.8620,0.8920,0.8740,0.9400,0.9080
3896,0.8620,0.8920,0.8740,0.9400,0.9080
3897,0.8620,0.8920,0.8740,0.9400,0.9080
3898,0.8620,0.8920,0.8740,0.9400,0.9080
3899,0.8620,0.8920,0.8740,0.9400,0.9080
3900,0.8620,0.8920,0.8740,0.9400,0.9080
3901,0.8600,0.8920,0.8720,0.9400,0.9080
3902,0.8600,0.8920,0.8720,0.9400,0.9080
3903,0.8580,0.8920,0.8700,0.9400,0.9080
3904,0.8600,0.8940,0.8720,0.9420,0.9100
3905,0.8600,0.8940,0.8720,0.9420,0.9100
3906,0.8620,0.8960,0.8740,0.9440,0.9120
3907,0.8640,0.8980,0.8760,0.9440,0.9140
3908,0.8640,0.9000,0.8780,0.9440,0.9160
3909,0.8640,0.9000,0.8800,0.9460,0.9180
3910,0.8640,0.9000,0.8800,0.9480,0.9200
3911,0.8640,0.9000,0.8800,0.9480,0.9200
3912,0.8620,0.9000,0.8800,0.9480,0.9200
3913,0.8620,0.9000,0.8800,0.9480,0.9200
3914,0.8600,0.9000,0.8800,0.9480,0.9200
3915,0.8580,0.9000,0.8800,0.9480,0.9200
3916,0.8560,0.9000,0.8800,0.9480,0.9200
3917,0.8540,0.9000,0.8800,0.9480,0.9200
3918,0.8540,0.9000,0.8800,0.9480,0.9200
3919,0.8540,0.9000,0.8800,0.9480,0.9200
3920,0.8540,0.9000,0.8800,0.9480,0.9200
3921,0.8540,0.9000,0.8800,0.9480,0.9200
3922,0.8540,0.9000,0.8800,0.9480,0.9200
3923,0.8540,0.9000,0.8800,0.9480,0.9200
3924,0.8540,0.9000,0.8800,0.9480,0.9200
3925,0.8540,0.9020,0.8800,0.9500,0.9220
3926,0.8560,0.9040,0.8820,0.9500,0.9240
3927,0.8560,0.9040,0.8820,0.9500,0.9240
3928,0.8560,0.9040,0.8820,0.9520,0.9240
3929,0.8560,0.9040,0.8820,0.9540,0.9240
3930,0.8560,0.9040,0.8820,0.9540,0.9240
3931,0.8560,0.9040,0.8820,0.9540,0.9240
3932,0.8560,0.9040,0.8820,0.9540,0.9240
3933,0.8560,0.9040,0.8820,0.9540,0.9240
3934,0.8560,0.9040,0.8820,0.9540,0.9240
3935,0.8560,0.9040,0.8820,0.9540,0.9240
3936,0.8560,0.9040,0.8820,0.9540,0.9240
3937,0.8560,0.9040,0.8820,0.9540,0.9240
3938,0.8560,0.9040,0.8820,0.9540,0.9240
3939,0.8560,0.9040,0.8820,0.9540,0.9240
3940,0.8560,0.9040,0.8820,0.9540,0.9240
3941,0.8580,0.9060,0.8840,0.9560,0.9260
3942,0.8580,0.9080,0.8840,0.9560,0.9280
3943,0.8600,0.9100,0.8860,0.9560,0.9300
3944,0.8600,0.9100,0.8860,0.9560,0.9300
3945,0.8600,0.9100,0.8860,0.9580,0.9300
3946,0.8600,0.9100,0.8860,0.9580,0.9300
3947,0.8600,0.9100,0.8860,0.9580,0.9300
3948,0.8600,0.9100,0.8860,0.9580,0.9300
3949,0.8600,0.9100,0.8860,0.9580,0.9300
3950,0.8600,0.9100,0.8860,0.9580,0.9300
3951,0.8580,0.9120,0.8840,0.9580,0.9300
3952,0.8560,0.9120,0.8820,0.9580,0.9300
3953,0.8560,0.9120,0.8820,0.9580,0.9300
3954,0.8560,0.9120,0.8820,0.9580,0.9300
3955,0.8540,0.9120,0.8820,0.9580,0.9300
3956,0.8520,0.9120,0.8820,0.9580,0.9300
3957,0.8500,0.9120,0.8820,0.9580,0.9300
3958,0.8480,0.9120,0.8820,0.9580,0.9300
3959,0.8460,0.9120,0.8820,0.9580,0.9300
3960,0.8440,0.9120,0.8820,0.9580,0.9300
3961,0.8440,0.9120,0.8820,0.9580,0.9300
3962,0.8420,0.9120,0.8820,0.9580,0.9300
3963,0.8400,0.9120,0.8820,0.9580,0.9300
3964,0.8380,0.9120,0.8820,0.9580,0.9300
3965,0.8360,0.9120,0.8820,0.9580,0.9300
3966,0.8340,0.9120,0.8820,0.9580,0.9300
3967,0.8320,0.9120,0.8820,0.9580,0.9300
3968,0.8300,0.9120,0.8820,0.9580,0.9300
3969,0.8280,0.9120,0.8820,0.9580,0.9300
3970,0.8260,0.9120,0.8820,0.9580,0.9300
3971,0.8260,0.9120,0.8820,0.9580,0.9300
3972,0.8280,0.9140,0.8820,0.9580,0.9300
3973,0.8280,0.9140,0.8820,0.9580,0.9300
3974,0.8260,0.9140,0.8820,0.9580,0.9300
3975,0.8260,0.9140,0.8820,0.9580,0.9300
3976,0.8260,0.9140,0.8820,0.9580,0.9300
3977,0.8260,0.9140,0.8820,0.9580,0.9300
3978,0.8260,0.9140,0.8820,0.9580,0.9300
3979,0.8260,0.9140,0.8820,0.9580,0.9300
3980,0.8260,0.9140,0.8820,0.9580,0.9300
3981,0.8240,0.9120,0.8800,0.9580,0.9300
3982,0.8260,0.9140,0.8800,0.9580,0.9300
3983,0.8260,0.9140,0.8800,0.9580,0.9300
3984,0.8260,0.9140,0.8800,0.9580,0.9300
3985,0.8260,0.9140,0.8800,0.9580,0.9300
3986,0.8260,0.9140,0.8800,0.9580,0.9300
3987,0.8260,0.9140,0.8800,0.9580,0.9300
3988,0.8260,0.9140,0.8800,0.9580,0.9300
3989,0.8260,0.9140,0.8800,0.9580,0.9300
3990,0.8260,0.9140,0.8800,0.9580,0.9300
3991,0.8260,0.9140,0.8800,0.9580,0.9300
3992,0.8260,0.9140,0.8800,0.9580,0.9300
3993,0.8260,0.9140,0.8800,0.9580,0.9300
3994,0.8260,0.9140,0.8800,0.9580,0.9300
3995,0.8260,0.9140,0.8800,0.9580,0.9300
3996,0.8260,0.9140,0.8800,0.9580,0.9300
3997,0.8260,0.9140,0.8800,0.9580,0.9300
3998,0.8260,0.9140,0.8800,0.9580,0.9300
3999,0.8260,0.9140,0.8800,0.9580,0.9300
4000,0.8260,0.9140,0.8800,0.9580,0.9300
4001,0.8260,0.9140,0.8800,0.9580,0.9300
4002,0.8260,0.9140,0.8800,0.9580,0.9300
4003,0.8260,0.9140,0.8800,0.9580,0.9300
4004,0.8260,0.9140,0.8800,0.9580,0.9300
4005,0.8260,0.9140,0.8800,0.9580,0.9300
4006,0.8260,0.9140,0.8800,0.9580,0.9300
4007,0.8260,0.9140,0.8820,0.9600,0.9320
4008,0.8260,0.9140,0.8820,0.9600,0.9320
4009,0.8260,0.9140,0.8820,0.9600,0.9320
4010,0.8260,0.9140,0.8820,0.9600,0.9320
4011,0.8260,0.9140,0.8820,0.9600,0.9320
4012,0.8260,0.9140,0.8820,0.9600,0.9320
4013,0.8260,0.9140,0.8820,0.9600,0.9320
4014,0.8260,0.9140,0.8820,0.9600,0.9320
4015,0.8260,0.9140,0.8820,0.9600,0.9320
4016,0.8260,0.9140,0.8820,0.9600,0.9320
4017,0.8260,0.9140,0.8820,0.9600,0.9320
4018,0.8260,0.9140,0.8820,0.9600,0.9320
4019,0.8260,0.9140,0.8820,0.9600,0.9320
4020,0.8260,0.9140,0.8820,0.9600,0.9320
4021,0.8260,0.9140,0.8820,0.9600,0.9320
4022,0.8260,0.9140,0.8820,0.9600,0.9320
4023,0.8260,0.9140,0.8820,0.9600,0.9320
4024,0.8260,0.9140,0.8820,0.9600,0.9320
4025,0.8240,0.9120,0.8800,0.9580,0.9300
4026,0.8240,0.9120,0.8800,0.9580,0.9300
4027,0.8220,0.9120,0.8780,0.9580,0.9300
4028,0.8200,0.9100,0.8760,0.9560,0.9280
4029,0.8200,0.9100,0.8760,0.9560,0.9280
4030,0.8200,0.9100,0.8760,0.9560,0.9280
4031,0.8200,0.9100,0.8760,0.9560,0.9280
4032,0.8200,0.9100,0.8760,0.9560,0.9280
4033,0.8200,0.9100,0.8760,0.9560,0.9280
4034,0.8180,0.9100,0.8760,0.9560,0.9280
4035,0.8160,0.9100,0.8760,0.9560,0.9280
4036,0.8140,0.9080,0.8740,0.9560,0.9260
4037,0.8120,0.9060,0.8720,0.9560,0.9260
4038,0.8100,0.9040,0.8700,0.9560,0.9240
4039,0.8100,0.9040,0.8700,0.9560,0.9240
4040,0.8100,0.9040,0.8700,0.9560,0.9240
4041,0.8100,0.9040,0.8700,0.9560,0.9240
4042,0.8100,0.9040,0.8700,0.9560,0.9240
4043,0.8100,0.9040,0.8700,0.9560,0.9240
4044,0.8080,0.9020,0.8680,0.9560,0.9240
4045,0.8060,0.9000,0.8660,0.9560,0.9240
4046,0.8040,0.9000,0.8660,0.9560,0.9240
4047,0.8020,0.9000,0.8640,0.9560,0.9240
4048,0.8000,0.9000,0.8620,0.9560,0.9240
4049,0.7980,0.8980,0.8600,0.9560,0.9220
4050,0.7980,0.8980,0.8600,0.9540,0.9220
4051,0.7980,0.8980,0.8600,0.9540,0.9220
4052,0.7960,0.8980,0.8580,0.9540,0.9220
4053,0.7960,0.8980,0.8580,0.9540,0.9220
4054,0.7940,0.8980,0.8560,0.9540,0.9220
4055,0.7920,0.8980,0.8560,0.9540,0.9220
4056,0.7900,0.8980,0.8540,0.9540,0.9220
4057,0.7880,0.8980,0.8540,0.9540,0.9220
4058,0.7860,0.8980,0.8520,0.9540,0.9220
4059,0.7840,0.8980,0.8500,0.9540,0.9220
4060,0.7840,0.8980,0.8500,0.9540,0.9220
4061,0.7840,0.8980,0.8500,0.9540,0.9220
4062,0.7840,0.8980,0.8500,0.9540,0.9220
4063,0.7840,0.8980,0.8500,0.9540,0.9220
4064,0.7820,0.8980,0.8480,0.9540,0.9220
4065,0.7820,0.9000,0.8480,0.9560,0.9240
4066,0.7820,0.9000,0.8480,0.9560,0.9240
4067,0.7820,0.9000,0.8480,0.9560,0.9240
4068,0.7820,0.9000,0.8480,0.9560,0.9240
4069,0.7820,0.9000,0.8480,0.9560,0.9240
4070,0.7820,0.9000,0.8480,0.9560,0.9240
4071,0.7820,0.9000,0.8480,0.9560,0.9240
4072,0.7820,0.9000,0.8480,0.9560,0.9240
4073,0.7820,0.9000,0.8480,0.9540,0.9240
4074,0.7820,0.9000,0.8480,0.9540,0.9240
4075,0.7820,0.9000,0.8480,0.9540,0.9240
4076,0.7820,0.9000,0.8480,0.9540,0.9240
4077,0.7820,0.9000,0.8480,0.9540,0.9240
4078,0.7820,0.9000,0.8480,0.9540,0.9240
4079,0.7800,0.9000,0.8460,0.9540,0.9240
4080,0.7820,0.9020,0.8480,0.9560,0.9260
4081,0.7820,0.9020,0.8480,0.9560,0.9260
4082,0.7800,0.9000,0.8460,0.9540,0.9240
4083,0.7780,0.8980,0.8440,0.9540,0.9220
4084,0.7800,0.9000,0.8460,0.9560,0.9220
4085,0.7780,0.8980,0.8440,0.9560,0.9200
4086,0.7780,0.8980,0.8440,0.9560,0.9200
4087,0.7780,0.8980,0.8440,0.9560,0.9200
4088,0.7780,0.8980,0.8440,0.9560,0.9200
4089,0.7780,0.8980,0.8440,0.9560,0.9200
4090,0.7760,0.8960,0.8420,0.9560,0.9180
4091,0.7740,0.8940,0.8400,0.9560,0.9180
4092,0.7720,0.8920,0.8380,0.9560,0.9160
4093,0.7700,0.8900,0.8360,0.9560,0.9160
4094,0.7700,0.8900,0.8360,0.9560,0.9160
4095,0.7680,0.8880,0.8340,0.9560,0.9160
4096,0.7680,0.8880,0.8340,0.9560,0.9160
4097,0.7680,0.8880,0.8340,0.9560,0.9160
4098,0.7680,0.8880,0.8340,0.9560,0.9160
4099,0.7680,0.8880,0.8340,0.9560,0.9160
4100,0.7680,0.8880,0.8340,0.9560,0.9160
4101,0.7680,0.8880,0.8340,0.9560,0.9160
4102,0.7680,0.8880,0.8340,0.9560,0.9160
4103,0.7680,0.8880,0.8340,0.9560,0.9160
4104,0.7680,0.8880,0.8340,0.9560,0.9160
4105,0.7680,0.8880,0.8340,0.9560,0.9160
4106,0.7680,0.8880,0.8340,0.9560,0.9160
4107,0.7680,0.8880,0.8340,0.9560,0.9160
4108,0.7680,0.8880,0.8340,0.9560,0.9160
4109,0.7680,0.8880,0.8340,0.9560,0.9160
4110,0.7680,0.8880,0.8340,0.9560,0.9160
4111,0.7680,0.8880,0.8340,0.9560,0.9160
4112,0.7680,0.8880,0.8340,0.9560,0.9160
4113,0.7700,0.8900,0.8360,0.9560,0.9180
4114,0.7700,0.8900,0.8360,0.9560,0.9180
4115,0.7720,0.8900,0.8380,0.9560,0.9200
4116,0.7740,0.8900,0.8400,0.9560,0.9220
4117,0.7760,0.8920,0.8400,0.9560,0.9220
4118,0.7780,0.8940,0.8400,0.9560,0.9220
4119,0.7780,0.8940,0.8400,0.9560,0.9220
4120,0.7780,0.8940,0.8400,0.9560,0.9220
4121,0.7780,0.8940,0.8400,0.9560,0.9220
4122,0.7780,0.8940,0.8400,0.9560,0.9220
4123,0.7780,0.8940,0.8400,0.9560,0.9220
4124,0.7780,0.8940,0.8400,0.9560,0.9220
4125,0.7780,0.8940,0.8400,0.9560,0.9220
4126,0.7780,0.8940,0.8400,0.9560,0.9220
4127,0.7780,0.8940,0.8400,0.9560,0.9220
4128,0.7780,0.8940,0.8400,0.9560,0.9220
4129,0.7780,0.8940,0.8400,0.9560,0.9220
4130,0.7780,0.8940,0.8400,0.9560,0.9220
4131,0.7760,0.8940,0.8400,0.9560,0.9220
4132,0.7760,0.8940,0.8400,0.9560,0.9220
4133,0.7760,0.8940,0.8400,0.9560,0.9220
4134,0.7760,0.8960,0.8400,0.9560,0.9220
4135,0.7780,0.8980,0.8420,0.9560,0.9240
4136,0.7800,0.9000,0.8420,0.9560,0.9260
4137,0.7820,0.9020,0.8420,0.9560,0.9280
4138,0.7820,0.9020,0.8420,0.9540,0.9280
4139,0.7820,0.9040,0.8400,0.9520,0.9300
4140,0.7800,0.9040,0.8380,0.9520,0.9300
4141,0.7800,0.9040,0.8360,0.9520,0.9320
4142,0.7780,0.9020,0.8340,0.9500,0.9300
4143,0.7760,0.9000,0.8320,0.9500,0.9280
4144,0.7760,0.9000,0.8320,0.9480,0.9280
4145,0.7760,0.9000,0.8320,0.9480,0.9280
4146,0.7760,0.9000,0.8320,0.9480,0.9280
4147,0.7760,0.9000,0.8320,0.9480,0.9280
4148,0.7760,0.9000,0.8320,0.9480,0.9280
4149,0.7740,0.8980,0.8300,0.9460,0.9260
4150,0.7740,0.8980,0.8300,0.9440,0.9260
4151,0.7720,0.8960,0.8280,0.9420,0.9240
4152,0.7720,0.8960,0.8280,0.9400,0.9240
4153,0.7720,0.8960,0.8280,0.9400,0.9240
4154,0.7720,0.8960,0.8280,0.9400,0.9240
4155,0.7720,0.8960,0.8280,0.9400,0.9240
4156,0.7720,0.8960,0.8280,0.9400,0.9240
4157,0.7720,0.8960,0.8280,0.9400,0.9240
4158,0.7720,0.8960,0.8280,0.9400,0.9240
4159,0.7720,0.8960,0.8280,0.9400,0.9240
4160,0.7720,0.8980,0.8300,0.9420,0.9260
4161,0.7740,0.9000,0.8320,0.9440,0.9260
4162,0.7720,0.9000,0.8320,0.9440,0.9260
